Condition,ReadCode,CleansedReadCode,Term
Ischaemic heart diseases,G5yz,G5yz.00,Other heart disease NOS
Ischaemic heart diseases,8IEy,8IEy.00,Chronic obstructive pulmon dis wr self managem plan declined
Ischaemic heart diseases,8IEY,8IEY.00,Referral to Angina Plan self-management programme declined
Ischaemic heart diseases,8IAy,8IAy.00,Tuberculosis screening chest X-ray declined
Ischaemic heart diseases,8IAY,8IAY.00,DTaP/IPV/Hib immunisation declined
Ischaemic heart diseases,Gyu3,Gyu3.00,[X]Ischaemic heart diseases
Ischaemic heart diseases,9OB4,9OB4.00,OC check - call deleted
Ischaemic heart diseases,9Ob4,9Ob4.00,Coronary heart disease monitoring 2nd letter
Ischaemic heart diseases,G3z,G3z..00,Ischaemic heart disease NOS
Ischaemic heart diseases,G33z3,G33z300,Angina on effort
Ischaemic heart diseases,8CMP,8CMP.00,Coronary heart disease care plan
Ischaemic heart diseases,8CAP,8CAP.00,Head injury advice given
Ischaemic heart diseases,8CEP,8CEP.00,Health care services information leaflet given
Ischaemic heart diseases,G33z,G33z.00,Angina pectoris NOS
