Condition,ReadCode,CleansedReadCode,Term
Inflammatory diseases of the female pelvic organs,K425z,K425z00,Ulceration of vulva NOS
Inflammatory diseases of the female pelvic organs,^ESCTVU361691,,Vulvar ulceration
Inflammatory diseases of the female pelvic organs,^ESCTUL479183,,Ulceration of vulva associated with another disorder
Inflammatory diseases of the female pelvic organs,K4211-1,K421111,Vulval sores
Inflammatory diseases of the female pelvic organs,K425,K425.00,Ulceration of vulva
Inflammatory diseases of the female pelvic organs,K4251,K425100,Ulceration of vulva in diseases EC
Inflammatory diseases of the female pelvic organs,^ESCTVE299710,,Vestibulodynia
Inflammatory diseases of the female pelvic organs,^ESCTVU299708,,Vulvar vestibulitis
Inflammatory diseases of the female pelvic organs,K42y0,K42y000,Carbuncle of vagina
Inflammatory diseases of the female pelvic organs,A995,A995.00,Nonspecific genital infection
Inflammatory diseases of the female pelvic organs,K42y5,K42y500,Vulval vestibulitis
Inflammatory diseases of the female pelvic organs,A5410,A541000,Genital herpes unspecified
Inflammatory diseases of the female pelvic organs,^ESCTRE722945,,Recurrent genital Herpes simplex type 1 infection
Inflammatory diseases of the female pelvic organs,A5418,A541800,Recurrent genital herpes simplex type 1
Inflammatory diseases of the female pelvic organs,A5419,A541900,Recurrent genital herpes simplex type 2
Inflammatory diseases of the female pelvic organs,A5416,A541600,Genital herpes simplex type 1
Inflammatory diseases of the female pelvic organs,^ESCTHS474232,,HSV - Anogenital herpes simplex virus infection
Inflammatory diseases of the female pelvic organs,^ESCTAN474233,,Anogenital herpes simplex virus infection
Inflammatory diseases of the female pelvic organs,^ESCTHE304456,,Herpes genitalis
Inflammatory diseases of the female pelvic organs,A5415,A541500,Anogenital herpesviral infection
Inflammatory diseases of the female pelvic organs,A5417,A541700,Genital herpes simplex type 2
Inflammatory diseases of the female pelvic organs,A541z,A541z00,Genital herpes simplex NOS
Inflammatory diseases of the female pelvic organs,Ayu4G,Ayu4G00,"[X]Anogenital herpes viral infection, unspecified"
Inflammatory diseases of the female pelvic organs,^ESCTGE724120,,Genital Herpes simplex type 1 infection
Inflammatory diseases of the female pelvic organs,A541,A541.00,Genital herpes simplex
Inflammatory diseases of the female pelvic organs,^ESCTHE700665,,Herpes simplex type 2 genital infection
Inflammatory diseases of the female pelvic organs,^ESCTRE722947,,Recurrent genital Herpes simplex type 2 infection
Inflammatory diseases of the female pelvic organs,AB22,AB22.00,Other urogenital candidiasis
Inflammatory diseases of the female pelvic organs,AB22z,AB22z00,Other urogenital candida NOS
