Condition,ReadCode,CleansedReadCode,Term
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G83-99,G83..99,VV - Varicose veins of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G83-98,G83..98,VV - Varicose veins of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G83-97,G83..97,VV - Varicose veins of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G83z,G83z.00,VV - Varicose veins of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G837-99,G837.99,Varicose veins of the leg with ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G830-99,G830.99,Varicose veins of the leg with ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G830,G830.00,Varicose veins of the leg with ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTVA557554,,Varicose veins of the leg with eczema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G831-99,G831.99,Varicose veins of the leg with eczema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G831,G831.00,Varicose veins of the leg with eczema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTVA628947,,Varicose eczema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTVE628946,,Varicose eczema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G831-1,G831.11,Varicose eczema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G832-99,G832.99,Varicose veins of the leg with ulcer and eczema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G832,G832.00,Varicose veins of the leg with ulcer and eczema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTBL477958,,Varicose veins of the leg with rupture
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTRU477957,,Varicose veins of the leg with rupture
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G833-99,G833.99,Varicose veins of the leg with rupture
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G833,G833.00,Varicose veins of the leg with rupture
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G834,G834.00,Varicose veins of lower extremity
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTVA368502,,Varicose veins of lower extremity
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G83,G83..00,Varicose veins of lower extremity
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTPH368501,,Varicose veins of lower extremity
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTVA368504,,Varicose veins of lower extremity
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G83-99,G83..99,Varicose veins of lower extremity
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G83-98,G83..98,Varicose veins of lower extremity
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G83-97,G83..97,Varicose veins of lower extremity
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G83z,G83z.00,Varicose veins of lower extremity
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G8340,G834000,Varicose veins of leg with long saphenous vein distribution
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G8341,G834100,Varicose veins of leg with short saphenous vein distribution
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G835,G835.00,Infected varicose ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G836,G836.00,Varicose vein of leg with phlebitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTGR667097,,Venous ulcer of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTST667096,,Venous ulcer of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G837,G837.00,Venous ulcer of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",M2715,M271500,Venous ulcer of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G834,G834.00,Varicose veins of the leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTVA368502,,Varicose veins of the leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G83,G83..00,Varicose veins of the leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTPH368501,,Varicose veins of the leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTVA368504,,Varicose veins of the leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G83-99,G83..99,Varicose veins of the leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G83-98,G83..98,Varicose veins of the leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G83-97,G83..97,Varicose veins of the leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G83z,G83z.00,Varicose veins of the leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G85z,G85z.00,Venous varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G85,G85..00,Venous varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G85-2,G85..12,Venous varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",Gyu86,Gyu8600,Venous varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTVA440339,,Venous varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G85y,G85y.00,Venous varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTVA440338,,Venous varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G85z,G85z.00,Other specified varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G85,G85..00,Other specified varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G85-2,G85..12,Other specified varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",Gyu86,Gyu8600,Other specified varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTVA440339,,Other specified varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G85y,G85y.00,Other specified varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTVA440338,,Other specified varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G85z,G85z.00,Varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G85,G85..00,Varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G85-2,G85..12,Varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",Gyu86,Gyu8600,Varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTVA440339,,Varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G85y,G85y.00,Varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTVA440338,,Varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G86z,G86z.00,Non-infective lymphatic disorders
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G86,G86..00,Non-infective lymphatic disorders
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G86y,G86y.00,Non-infective lymphatic disorders
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G86yz,G86yz00,Non-infective lymphatic disorders
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G86-99,G86..99,Non-infective lymphatic disorders
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G861z,G861z00,Lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G861,G861.00,Lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTLY505996,,Lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTLY505995,,Lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTLY505997,,Lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G8612-1,G861211,Lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G8612,G861200,Lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G86-1,G86..11,Lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G861-1,G861.11,Lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTPO303317,,Post-mastectomy secondary lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G860,G860.00,Post-mastectomy secondary lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTOB303319,,Post-mastectomy secondary lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTPO303321,,Post-mastectomy secondary lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTEL303318,,Post-mastectomy secondary lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G860-1,G860.11,Post-mastectomy secondary lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTPO303316,,Post-mastectomy secondary lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTPO303317,,Elephantiasis-postmastectomy
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G860,G860.00,Elephantiasis-postmastectomy
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTOB303319,,Elephantiasis-postmastectomy
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTPO303321,,Elephantiasis-postmastectomy
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTEL303318,,Elephantiasis-postmastectomy
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G860-1,G860.11,Elephantiasis-postmastectomy
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTPO303316,,Elephantiasis-postmastectomy
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G861z,G861z00,Other lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G861,G861.00,Other lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTLY505996,,Other lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTLY505995,,Other lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTLY505997,,Other lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G8612-1,G861211,Other lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G8612,G861200,Other lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G86-1,G86..11,Other lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G861-1,G861.11,Other lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G861z,G861z00,Elephantiasis-non filarial-NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G861,G861.00,Elephantiasis-non filarial-NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTLY505996,,Elephantiasis-non filarial-NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTLY505995,,Elephantiasis-non filarial-NOS
