Condition,ReadCode,CleansedReadCode,Term
Diabetes,C10EP00,C10EP00,Type 1 diabetes mellitus with exudative maculopathy
Diabetes,C10EP11,C10EP11,Type I diabetes mellitus with exudative maculopathy
Diabetes,C10EQ00,C10EQ00,Type 1 diabetes mellitus with gastroparesis
Diabetes,C10ER00,C10ER00,Latent autoimmune diabetes mellitus in adult
Diabetes,C10G.00,C10G.00,Secondary pancreatic diabetes mellitus
Diabetes,C10G000,C10G000,Secondary pancreatic diabetes mellitus without complication
Diabetes,C10H.00,C10H.00,Diabetes mellitus induced by non-steroid drugs
Diabetes,C10H000,C10H000,DM induced by non-steroid drugs without complication
Diabetes,C10M.00,C10M.00,Lipoatrophic diabetes mellitus
Diabetes,C10N.00,C10N.00,Secondary diabetes mellitus
Diabetes,C10N000,C10N000,Secondary diabetes mellitus without complication
Diabetes,C10N100,C10N100,Cystic fibrosis related diabetes mellitus
Diabetes,C10y.00,C10y.00,Diabetes mellitus with other specified manifestation
Diabetes,C10y100,C10y100,"Diabetes mellitus, adult, + other specified manifestation"
Diabetes,C10yy00,C10yy00,Other specified diabetes mellitus with other spec comps
Diabetes,C10yz00,C10yz00,Diabetes mellitus NOS with other specified manifestation
Diabetes,C10z.00,C10z.00,Diabetes mellitus with unspecified complication
Diabetes,C10z000,C10z000,"Diabetes mellitus, juvenile type, + unspecified complication"
Diabetes,C10z100,C10z100,"Diabetes mellitus, adult onset, + unspecified complication"
Diabetes,C10zy00,C10zy00,Other specified diabetes mellitus with unspecified comps
Diabetes,C10zz00,C10zz00,Diabetes mellitus NOS with unspecified complication
Diabetes,C11y000,C11y000,Steroid induced diabetes
Diabetes,C314.11,C314.11,Renal diabetes
Diabetes,C350011,C350011,Bronzed diabetes
Diabetes,Cyu2.00,Cyu2.00,[X]Diabetes mellitus
Diabetes,Cyu2000,Cyu2000,[X]Other specified diabetes mellitus
Diabetes,F171100,F171100,Autonomic neuropathy due to diabetes
Diabetes,F345000,F345000,Diabetic mononeuritis multiplex
Diabetes,F35z000,F35z000,Diabetic mononeuritis NOS
Diabetes,F372.00,F372.00,Polyneuropathy in diabetes
