Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Drug or alcohol misuse,388831000006113,75544000,125472011,Eu112-2,Eu11212,[X]Heroin addiction
Drug or alcohol misuse,397941000006113,87132004,144489015,Eu113,Eu11300,[X]Mental and behav dis due to use opioids: withdrawal state
Drug or alcohol misuse,371181000006118,87132004,144489015,Eu113-1,Eu11311,"[X]Cold turkey, opiate withdrawal"
Drug or alcohol misuse,397231000006112,91388009,151411015,Eu114,Eu11400,[X]Men & behav dis due opioid: withdrawl state with delirium
Drug or alcohol misuse,397661000006117,943071000000104,2412771000000116,Eu115,Eu11500,[X]Mental & behav dis due to use opioids: psychotic disorder
Drug or alcohol misuse,397921000006118,91388009,151411015,Eu116,Eu11600,[X]Mental and behav dis due to use opioids: amnesic syndrome
Drug or alcohol misuse,397161000006110,943071000000104,2412771000000116,Eu117,Eu11700,[X]Men & beh dis due opioids: resid & late-onset psychot dis
Drug or alcohol misuse,397261000006115,14784000,25116012,Eu11y,Eu11y00,[X]Men & behav dis due to use opioids: oth men & behav dis
Drug or alcohol misuse,397451000006116,91388009,151411015,Eu11z,Eu11z00,[X]Ment & behav dis due use opioids: unsp ment & behav dis
Drug or alcohol misuse,398151000006112,77355000,128387018,Eu12,Eu12.00,[X]Mental and behavioural disorders due to use cannabinoids
Drug or alcohol misuse,397551000006115,23527004,39507019,Eu120,Eu12000,[X]Mental & behav dis due cannabinoids: acute intoxication
Drug or alcohol misuse,397831000006113,37344009,62301010,Eu121,Eu12100,[X]Mental and behav dis due to use cannabinoids: harmful use
Drug or alcohol misuse,397761000006114,85005007,140938016,Eu122,Eu12200,[X]Mental and behav dis due to cannabinoids: dependence synd
Drug or alcohol misuse,379251000006119,85005007,140938016,Eu122-1,Eu12211,[X]Drug addiction - cannabis
Drug or alcohol misuse,397731000006117,703848005,3009238011,Eu123,Eu12300,[X]Mental and behav dis due cannabinoids: withdrawal state
Drug or alcohol misuse,397581000006111,943081000000102,2412791000000117,Eu125,Eu12500,[X]Mental & behav dis due to cannabinoids: psychotic disordr
Drug or alcohol misuse,397821000006110,91388009,151411015,Eu126,Eu12600,[X]Mental and behav dis due to use cannabinoids: amnesic syn
Drug or alcohol misuse,398691000006112,91388009,151411015,Eu127,Eu12700,[X]Mnt/bh dis due cannabinds: resid & late-onset psychot dis
Drug or alcohol misuse,397321000006119,37344009,62301010,Eu12y,Eu12y00,[X]Men/behav dis due to use cannabinoids: oth men/behav disd
Drug or alcohol misuse,397501000006119,77355000,128387018,Eu12z,Eu12z00,[X]Ment/behav dis due use cannabinoids: unsp ment/behav disd
Drug or alcohol misuse,398111000006111,91388009,151411015,Eu13,Eu13.00,[X]Mental and behavioural dis due use sedatives/hypnotics
Drug or alcohol misuse,397571000006113,91388009,151411015,Eu130,Eu13000,[X]Mental & behav dis due seds/hypntcs: acute intoxication
Drug or alcohol misuse,397961000006112,91388009,151411015,Eu131,Eu13100,[X]Mental and behav dis due to use seds/hypntcs: harmful use
Drug or alcohol misuse,397781000006116,427327003,2673574010,Eu132,Eu13200,[X]Mental and behav dis due to seds/hypntcs: dependence synd
Drug or alcohol misuse,379311000006112,427327003,2673574010,Eu132-1,Eu13211,[X]Drug addiction- sedative / hypnotics
Drug or alcohol misuse,397751000006112,91388009,151411015,Eu133,Eu13300,[X]Mental and behav dis due seds/hypntcs: withdrawal state
Drug or alcohol misuse,397171000006115,91388009,151411015,Eu134,Eu13400,[X]Men & beh dis due seds/hypns: withdrwl state wth delirium
Drug or alcohol misuse,397601000006118,943091000000100,2412811000000116,Eu135,Eu13500,[X]Mental & behav dis due to seds/hypntcs: psychotic disordr
Drug or alcohol misuse,295877018,46975003,78284013,Eu14,Eu14.00,[X]Mental and behavioural disorders due to use of cocaine
Drug or alcohol misuse,397631000006114,91388009,151411015,Eu140,Eu14000,[X]Mental & behav dis due to use cocaine: acute intoxication
Drug or alcohol misuse,397891000006112,78267003,129874012,Eu141,Eu14100,[X]Mental and behav dis due to use of cocaine: harmful use
Drug or alcohol misuse,397851000006118,31956009,53398019,Eu142,Eu14200,[X]Mental and behav dis due to use cocaine: dependence syndr
Drug or alcohol misuse,379261000006117,31956009,53398019,Eu142-1,Eu14211,[X]Drug addiction - cocaine
Drug or alcohol misuse,397861000006116,91388009,151411015,Eu143,Eu14300,[X]Mental and behav dis due to use cocaine: withdrawal state
Drug or alcohol misuse,397641000006116,943101000000108,2412831000000112,Eu145,Eu14500,[X]Mental & behav dis due to use cocaine: psychotic disorder
Drug or alcohol misuse,397141000006111,91388009,151411015,Eu147,Eu14700,[X]Men & beh dis due cocaine: resid & late-onset psychot dis
Drug or alcohol misuse,397711000006111,91388009,151411015,Eu15,Eu15.00,[X]Mental & behav disorder due other stimulants inc caffein
Drug or alcohol misuse,398671000006111,943111000000105,2412851000000117,Eu150,Eu15000,[X]Mnt/beh dis due oth stim inc caffein: acute intoxication
Drug or alcohol misuse,397491000006110,91388009,151411015,Eu151,Eu15100,[X]Ment/behav dis due to use oth stims inc caff: harmful use
Drug or alcohol misuse,398081000006117,91388009,151411015,Eu152,Eu15200,[X]Mental and behav dis oth stim inc caffein: dependnce synd
Drug or alcohol misuse,379321000006116,191816009,295145018,Eu152-1,Eu15211,[X]Drug addiction-other stimul
Drug or alcohol misuse,398681000006114,91388009,151411015,Eu153,Eu15300,[X]Mnt/behav dis other stimlnts inc caffeine: withdrwl state
Drug or alcohol misuse,398281000006112,762325009,3636410011,Eu155,Eu15500,[X]Mental/behav dis oth stims inc caffeine: psychotic dis
Drug or alcohol misuse,398741000006114,762325009,3636410011,Eu157,Eu15700,[X]Mnt/bh dis oth stm inc caffne resid/late-onset psycht dis
Drug or alcohol misuse,397481000006112,11387009,19705019,Eu15z,Eu15z00,[X]Ment/beh dis oth stims inc caffeine: unsp ment/behav disd
Drug or alcohol misuse,398161000006114,91388009,151411015,Eu16,Eu16.00,[X]Mental and behavioural disorders due to use hallucinogens
Drug or alcohol misuse,397561000006118,91388009,151411015,Eu160,Eu16000,[X]Mental & behav dis due hallucinogens: acute intoxicatn
Drug or alcohol misuse,397871000006111,91388009,151411015,Eu161,Eu16100,[X]Mental and behav dis due to use hallucinogens: harmfl use
Drug or alcohol misuse,397771000006119,38247002,64025010,Eu162,Eu16200,[X]Mental and behav dis due to hallucinogens: dependence syn
Drug or alcohol misuse,379271000006112,38247002,64025010,Eu162-1,Eu16211,[X]Drug addiction - hallucinogen
Drug or alcohol misuse,397741000006110,91388009,151411015,Eu163,Eu16300,[X]Mental and behav dis due hallucinogens: withdrawal state
Drug or alcohol misuse,397591000006114,943131000000102,2412891000000113,Eu165,Eu16500,[X]Mental & behav dis due to hallucinogens: psychotic disord
Drug or alcohol misuse,398701000006112,91388009,151411015,Eu167,Eu16700,[X]Mnt/bh dis due hallucngns: resid & late-onset psychot dis
Drug or alcohol misuse,423031000006112,91388009,151411015,Eu167-1,Eu16711,[X]Post hallucinogen perception disorder
Drug or alcohol misuse,397511000006116,91388009,151411015,Eu16z,Eu16z00,[X]Ment/behav dis due use hallucinogens: unsp ment/behav dis
Drug or alcohol misuse,397721000006115,61104008,101540014,Eu18,Eu18.00,[X]Mental & behav disorders due to use of volatile solvents
Drug or alcohol misuse,397701000006113,60901005,101183013,Eu180,Eu18000,[X]Mental & behav dis due vol solvents: acute intoxication
Drug or alcohol misuse,398041000006111,91388009,151411015,Eu181,Eu18100,[X]Mental and behav dis due volatile solvents: harmful use
Drug or alcohol misuse,398011000006112,91388009,151411015,Eu182,Eu18200,[X]Mental and behav dis due to vol solvents: dependence synd
Drug or alcohol misuse,295213015,191853003,295213015,Eu182-1,Eu18211,[X]Drug addiction - solvent
Drug or alcohol misuse,397191000006119,74934004,3533677015,Eu184,Eu18400,[X]Men & beh dis vol solvents: withdrawal state wth delirium
Drug or alcohol misuse,397691000006113,943151000000109,2412931000000115,Eu185,Eu18500,[X]Mental & behav dis due to vol solvents: psychotic disordr
Drug or alcohol misuse,397531000006110,91388009,151411015,Eu18z,Eu18z00,[X]Ment/behav dis due use vol solvents: unsp ment/behav dis
Drug or alcohol misuse,398271000006114,91388009,151411015,Eu190,Eu19000,[X]Mental/behav dis multi drg use/psychoac subs: acute intox
Drug or alcohol misuse,398061000006110,91388009,151411015,Eu192,Eu19200,[X]Mental and behav dis mlti/oth psych sbs: dependence syndr
Drug or alcohol misuse,379301000006114,191816009,295145018,Eu192-1,Eu19211,[X]Drug addiction NOS
Drug or alcohol misuse,398071000006115,91388009,151411015,Eu193,Eu19300,[X]Mental and behav dis mlti/oth psychoa sbs: withdrwl state
Drug or alcohol misuse,398721000006119,91388009,151411015,Eu194,Eu19400,[X]Mnt/bh dis mlti drg use/oth psy sbs: wthdr state + dlrium
Drug or alcohol misuse,397541000006117,191483003,294677013,Eu195,Eu19500,[X]Ment/behav dis mlti drug use/oth psyc sbs: psychotc dis
Drug or alcohol misuse,398261000006119,83168008,137939011,Eu196,Eu19600,[X]Mental/behav dis multi drg use/oth psy sbs: amnesic syndr
Drug or alcohol misuse,397311000006110,91388009,151411015,Eu197,Eu19700,[X]Men/beh dis mlt drg use/oth subs: resid/late psychot dis
Drug or alcohol misuse,397301000006112,91388009,151411015,Eu19y,Eu19y00,[X]Men/beh dis mlt drg use/oth psy sbs: oth men & behav dis
Drug or alcohol misuse,397471000006114,91388009,151411015,Eu19z,Eu19z00,[X]Ment/beh dis multi drug use/oth psy sbs unsp mnt/beh dis
Drug or alcohol misuse,980081000006112,428493006,2694539014,Eu1A,Eu1A.00,[X]Mental and behavioural disorders due use of crack cocaine
Drug or alcohol misuse,980101000006116,46975003,78284013,Eu1A1,Eu1A100,[X]Mental behav disorders due use crack cocaine: harmful use
Drug or alcohol misuse,980141000006119,46975003,78284013,Eu1A5,Eu1A500,[X]Mental behav disord due crack cocaine: psychotic disorder
Drug or alcohol misuse,2164309017,292052006,2164309017,TJ51,TJ51.00,Adverse reaction to methadone
Drug or alcohol misuse,2164310010,292054007,2164310010,TJ521,TJ52100,Adverse reaction to buprenorphine
