Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
"Organic, including symptomatic, mental disorders",396071000006119,13746004,23447014,Eu31-3,Eu31.13,[X]Manic-depressive reaction
"Organic, including symptomatic, mental disorders",398841000006119,35489007,59212011,Eu33z-1,Eu33z11,[X]Monopolar depression NOS
"Organic, including symptomatic, mental disorders",398851000006117,46206005,1494743015,Eu3,Eu3..00,[X]Mood - affective disorders
"Organic, including symptomatic, mental disorders",396791000006116,13746004,1221012010,Eu31-1,Eu31.11,[X]Manic-depressive illness
"Organic, including symptomatic, mental disorders",396801000006115,13746004,1221011015,Eu31-2,Eu31.12,[X]Manic-depressive psychosis
"Organic, including symptomatic, mental disorders",473201000006114,46206005,77054013,E11,E11..00,Affective psychoses
"Organic, including symptomatic, mental disorders",513871000006118,13746004,23447014,E11-1,E11..11,Bipolar psychoses
"Organic, including symptomatic, mental disorders",613791000006115,35489007,59212011,E11-2,E11..12,Depressive psychoses
"Organic, including symptomatic, mental disorders",3071811000006110,35489007,2955505011,^ESCTMO307181,,Mood disorder of depressed type
"Organic, including symptomatic, mental disorders",3071791000006111,35489007,486186018,^ESCTDE307179,,Depressive illness
"Organic, including symptomatic, mental disorders",3447781000006113,58329000,96935014,^ESCTOR344778,,Organic mood disorder of manic type
"Organic, including symptomatic, mental disorders",2877341000006116,23645006,481669010,^ESCTOR287734,,Organic affective disorder
"Organic, including symptomatic, mental disorders",294892012,13746004,1221011015,E11y0,E11y000,Unspecified manic-depressive psychoses
"Organic, including symptomatic, mental disorders",376691000006116,35489007,486184015,Eu32z-1,Eu32z11,[X]Depression NOS
"Organic, including symptomatic, mental disorders",376711000006118,35489007,486185019,Eu32z-2,Eu32z12,[X]Depressive disorder NOS
"Organic, including symptomatic, mental disorders",3966151000006113,90197008,149511010,^ESCTLI396615,,Lip shave
"Organic, including symptomatic, mental disorders",2717981000006118,13746004,1221013017,^ESCTMD271798,,MDI - Manic-depressive illness
"Organic, including symptomatic, mental disorders",3071801000006112,35489007,486187010,^ESCTDE307180,,Depressed
"Organic, including symptomatic, mental disorders",1972091000006116,58329000,498143012,EMISICD10|F0630,,Organic manic disorder
"Organic, including symptomatic, mental disorders",294888017,13746004,2839307017,E117z,E117z00,"Unspecified bipolar affective disorder, NOS"
"Organic, including symptomatic, mental disorders",294891017,13746004,1221011015,E11y,E11y.00,Other and unspecified manic-depressive psychoses
"Organic, including symptomatic, mental disorders",294897018,441704009,2817266014,E11z,E11z.00,Other and unspecified affective psychoses
"Organic, including symptomatic, mental disorders",294898011,441704009,2817266014,E11z0,E11z000,Unspecified affective psychoses NOS
"Organic, including symptomatic, mental disorders",294902017,441704009,2817266014,E11zz,E11zz00,Other affective psychosis NOS
"Organic, including symptomatic, mental disorders",294880012,13746004,2839307017,E117,E117.00,Unspecified bipolar affective disorder
"Organic, including symptomatic, mental disorders",294881011,13746004,2839307017,E1170,E117000,"Unspecified bipolar affective disorder, unspecified"
"Organic, including symptomatic, mental disorders",295535012,35489007,59212011,E2B,E2B..00,Depressive disorder NEC
"Organic, including symptomatic, mental disorders",296209016,46206005,77054013,Eu3y,Eu3y.00,[X]Other mood affective disorders
"Organic, including symptomatic, mental disorders",296218019,46206005,77054013,Eu3yy,Eu3yy00,[X]Other specified mood affective disorders
"Organic, including symptomatic, mental disorders",42181000006112,23645006,39698011,E03y2,E03y200,Organic affective syndrome
"Organic, including symptomatic, mental disorders",294896010,13746004,1221011015,E11yz,E11yz00,Other and unspecified manic-depressive psychoses NOS
"Organic, including symptomatic, mental disorders",296135011,13746004,2839307017,Eu31z,Eu31z00,"[X]Bipolar affective disorder, unspecified"
"Organic, including symptomatic, mental disorders",12703831000006116,17496003,403931000006116,^ESCT1270383,,[X]Organic anxiety disorder
"Organic, including symptomatic, mental disorders",403931000006116,17496003,29572018,Eu054,Eu05400,[X]Organic anxiety disorder
"Organic, including symptomatic, mental disorders",2777721000006112,17496003,2777721000006112,^ESCTOR277772,,Organic anxiety disorder
