Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272234014,175834005,272234014,7A694,7A69400,Local excision of varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272235010,449700002,2912769012,7A695,7A69500,Incision of varicose vein of lower limb
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",299441000000114,448606008,2398391000000112,7A696,7A69600,Endovascular radiofrequency ablation of varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",299441000000114,448606008,2398391000000112,7A6M1,7A6M100,Endovascular radiofrequency ablation of varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",311501000000116,713158000,1088601000000114,^ESCTEN770036,,Endovascular laser ablation of varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",311501000000116,713158000,1088601000000114,7A697,7A69700,Endovascular laser ablation of varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272236011,274023003,409763017,7A6L5,7A6L500,Other specified other operation on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272236011,274023003,409763017,7A6M,7A6M.00,Other specified other operation on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272236011,274023003,409763017,7A6L,7A6L.00,Other specified other operation on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272236011,274023003,409763017,7A6L4,7A6L400,Other specified other operation on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272236011,274023003,409763017,7A6Lz,7A6Lz00,Other specified other operation on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272236011,274023003,409763017,7A6L0,7A6L000,Other specified other operation on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272236011,274023003,409763017,7A69z,7A69z00,Other specified other operation on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272236011,274023003,409763017,7A6My,7A6My00,Other specified other operation on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272236011,274023003,409763017,7A6Ly,7A6Ly00,Other specified other operation on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272236011,274023003,409763017,7A69,7A69.00,Other specified other operation on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272236011,274023003,409763017,7A69y,7A69y00,Other specified other operation on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272236011,274023003,409763017,7A6Mz,7A6Mz00,Other specified other operation on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272237019,274023003,409763017,7A6L5,7A6L500,Varicose vein operation
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272237019,274023003,409763017,7A6M,7A6M.00,Varicose vein operation
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272237019,274023003,409763017,7A6L,7A6L.00,Varicose vein operation
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272237019,274023003,409763017,7A6L4,7A6L400,Varicose vein operation
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272237019,274023003,409763017,7A6Lz,7A6Lz00,Varicose vein operation
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272237019,274023003,409763017,7A6L0,7A6L000,Varicose vein operation
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272237019,274023003,409763017,7A69z,7A69z00,Varicose vein operation
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272237019,274023003,409763017,7A6My,7A6My00,Varicose vein operation
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272237019,274023003,409763017,7A6Ly,7A6Ly00,Varicose vein operation
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272237019,274023003,409763017,7A69,7A69.00,Varicose vein operation
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272237019,274023003,409763017,7A69y,7A69y00,Varicose vein operation
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272237019,274023003,409763017,7A6Mz,7A6Mz00,Varicose vein operation
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",358141000000110,274023003,409763017,7A6L5,7A6L500,Combined operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",358141000000110,274023003,409763017,7A6M,7A6M.00,Combined operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",358141000000110,274023003,409763017,7A6L,7A6L.00,Combined operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",358141000000110,274023003,409763017,7A6L4,7A6L400,Combined operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",358141000000110,274023003,409763017,7A6Lz,7A6Lz00,Combined operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",358141000000110,274023003,409763017,7A6L0,7A6L000,Combined operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",358141000000110,274023003,409763017,7A69z,7A69z00,Combined operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",358141000000110,274023003,409763017,7A6My,7A6My00,Combined operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",358141000000110,274023003,409763017,7A6Ly,7A6Ly00,Combined operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",358141000000110,274023003,409763017,7A69,7A69.00,Combined operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",358141000000110,274023003,409763017,7A69y,7A69y00,Combined operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",358141000000110,274023003,409763017,7A6Mz,7A6Mz00,Combined operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",384681000000110,274023003,409763017,7A6L5,7A6L500,Other specified combined operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",384681000000110,274023003,409763017,7A6M,7A6M.00,Other specified combined operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",384681000000110,274023003,409763017,7A6L,7A6L.00,Other specified combined operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",384681000000110,274023003,409763017,7A6L4,7A6L400,Other specified combined operations on varicose vein of leg
