Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Mood disorders ,432511000006119,310497006,454084010,Eu33214,,"[X]Vital depression, recurrent without psychotic symptoms"
Mood disorders ,424571000006115,28475009,47670016,Eu33300,,[X]Recurrent depress disorder cur epi severe with psyc symp
Mood disorders ,379771000006116,73867007,122670017,Eu33311,,[X]Endogenous depression with psychotic symptoms
Mood disorders ,424541000006111,28475009,47670016,Eu33313,,[X]Recurr severe episodes/major depression+psychotic symptom
Mood disorders ,424551000006113,191613003,294840015,Eu33314,,[X]Recurr severe episodes/psychogenic depressive psychosis
Mood disorders ,424671000006116,191613003,294840015,Eu33315,,[X]Recurrent severe episodes of psychotic depression
Mood disorders ,424681000006118,1086471000000103,2721771000000114,Eu33316,,[X]Recurrent severe episodes/reactive depressive psychosis
Mood disorders ,296198011,698957003,2981573016,Eu33400,,"[X]Recurrent depressive disorder, currently in remission"
Mood disorders ,296199015,191616006,294844012,Eu33y00,,[X]Other recurrent depressive disorders
Mood disorders ,401876017,191616006,294844012,Eu33z00,,"[X]Recurrent depressive disorder, unspecified"
Mood disorders ,398841000006119,35489007,59212011,Eu33z11,,[X]Monopolar depression NOS
Mood disorders ,379431000006113,78667006,130532011,Eu34100,,[X]Dysthymia
Mood disorders ,376741000006119,78667006,130534012,Eu34111,,[X]Depressive neurosis
Mood disorders ,376751000006117,1084061000000106,2716551000000112,Eu34112,,[X]Depressive personality disorder
Mood disorders ,399961000006118,78667006,130534012,Eu34113,,[X]Neurotic depression
Mood disorders ,419841000006116,231504006,346979010,Eu34114,,[X]Persistant anxiety depression
Mood disorders ,398561000006117,231504006,346979010,Eu41200,,[X]Mixed anxiety and depressive disorder
Mood disorders ,398351000006110,231504006,346979010,Eu41211,,[X]Mild anxiety depression
