Condition,MedCodeId,Term
"Disorders of gallbladder, biliary tract and pancreas",78967012,Exocrine pancreatic insufficiency
"Disorders of gallbladder, biliary tract and pancreas",2535691000006113,Peripancreatic fat necrosis
"Disorders of gallbladder, biliary tract and pancreas",3265751000006119,EPI
"Disorders of gallbladder, biliary tract and pancreas",2915211000006119,Cirrhosis of pancreas
"Disorders of gallbladder, biliary tract and pancreas",26121018,Calculus of pancreas
"Disorders of gallbladder, biliary tract and pancreas",43471011,Fibrosis of pancreas
"Disorders of gallbladder, biliary tract and pancreas",64661016,Aseptic necrosis of pancreas
"Disorders of gallbladder, biliary tract and pancreas",146354015,Atrophy of pancreas
"Disorders of gallbladder, biliary tract and pancreas",356077018,Malnutrition-related diabetes mellitus - fibrocalculous
"Disorders of gallbladder, biliary tract and pancreas",2474730014,Fibrocalculous pancreatopathy without complication
"Disorders of gallbladder, biliary tract and pancreas",63364014,Pancreatic insufficiency
"Disorders of gallbladder, biliary tract and pancreas",3934581000006111,Pancreatic atrophy
"Disorders of gallbladder, biliary tract and pancreas",3113051000006119,Sterile pancreatic necrosis
"Disorders of gallbladder, biliary tract and pancreas",3265761000006117,Pancreatic exocrine insufficiency
"Disorders of gallbladder, biliary tract and pancreas",4972010,Fat necrosis of pancreas
"Disorders of gallbladder, biliary tract and pancreas",198461000000116,Secondary pancreatic diabetes mellitus without complication
"Disorders of gallbladder, biliary tract and pancreas",1230929011,Secondary pancreatic diabetes mellitus
