Condition,ReadCode,CleansedReadCode,Term
Malignant neoplasms,BBbR,BBbR.00,"[M]Oligodendroglioma, anaplastic type"
Malignant neoplasms,BBbS,BBbS.00,[M]Oligodendroblastoma
Malignant neoplasms,BBbT,BBbT.00,[M]Medulloblastoma NOS
Malignant neoplasms,BBbU,BBbU.00,[M]Desmoplastic medulloblastoma
Malignant neoplasms,BBbV,BBbV.00,[M]Medullomyoblastoma
Malignant neoplasms,BBbW,BBbW.00,[M]Cerebellar sarcoma NOS
Malignant neoplasms,BBbZ,BBbZ.00,[M]Pleomorphic xanthoastrocytoma
Malignant neoplasms,BBbz,BBbz.00,[M]Glioma NOS
Malignant neoplasms,BBc2,BBc2.00,[M]Medulloepithelioma NOS
Malignant neoplasms,BBc6-1,BBc6.11,[M]Glioneuroma
Malignant neoplasms,BBc7-1,BBc7.11,[M]Neuroastrocytoma
Malignant neoplasms,BBcA,BBcA.00,[M]Olfactory neurogenic tumour
Malignant neoplasms,BBd2,BBd2.00,"[M]Meningioma, malignant"
Malignant neoplasms,BBd2-2,BBd2.12,[M]Meningothelial sarcoma
Malignant neoplasms,BBdA,BBdA.00,[M]Papillary meningioma
Malignant neoplasms,ByuA0,ByuA000,[X]Malignant neoplasm/other and unspecified cranial nerves
Malignant neoplasms,ByuA1,ByuA100,"[X]Malignant neoplasm/central nervous system, unspecified"
Malignant neoplasms,ByuA2,ByuA200,"[X]Malignant neoplasm of meninges, unspecified"
Malignant neoplasms,ByuA3,ByuA300,"[X]Malig neopl, overlap lesion brain & other part of CNS"
Malignant neoplasms,B17,B17..00,Malignant neoplasm of pancreas
Malignant neoplasms,B170,B170.00,Malignant neoplasm of head of pancreas
Malignant neoplasms,B171,B171.00,Malignant neoplasm of body of pancreas
Malignant neoplasms,B172,B172.00,Malignant neoplasm of tail of pancreas
Malignant neoplasms,B173,B173.00,Malignant neoplasm of pancreatic duct
Malignant neoplasms,B174,B174.00,Malignant neoplasm of Islets of Langerhans
Malignant neoplasms,B17y,B17y.00,Malignant neoplasm of other specified sites of pancreas
Malignant neoplasms,B17y0,B17y000,Malignant neoplasm of ectopic pancreatic tissue
Malignant neoplasms,B17yz,B17yz00,Malignant neoplasm of specified site of pancreas NOS
Malignant neoplasms,B17z,B17z.00,Malignant neoplasm of pancreas NOS
Malignant neoplasms,BB5B1,BB5B100,[M]Islet cell carcinoma
Malignant neoplasms,BB5B3,BB5B300,"[M]Insulinoma, malignant"
Malignant neoplasms,BB5B5,BB5B500,"[M]Glucagonoma, malignant"
Malignant neoplasms,BB5B6,BB5B600,[M]Mixed islet cell and exocrine adenocarcinoma
Malignant neoplasms,BB5C1,BB5C100,"[M]Gastrinoma, malignant"
Malignant neoplasms,^ESCTHE290576,,Hepatocellular carcinoma
Malignant neoplasms,B150,B150.00,Primary malignant neoplasm of liver
Malignant neoplasms,B1500,B150000,Primary carcinoma of liver
Malignant neoplasms,B1501,B150100,Hepatoblastoma of liver
Malignant neoplasms,B1502,B150200,Primary angiosarcoma of liver
Malignant neoplasms,B1503,B150300,Hepatocellular carcinoma
Malignant neoplasms,B150z,B150z00,Primary malignant neoplasm of liver NOS
Malignant neoplasms,B152,B152.00,Malignant neoplasm of liver unspecified
Malignant neoplasms,BB5D5,BB5D500,[M]Hepatocellular carcinoma NOS
Malignant neoplasms,BB5D5-1,BB5D511,[M]Hepatoma NOS
Malignant neoplasms,BB5D5-2,BB5D512,"[M]Hepatoma, malignant"
Malignant neoplasms,BB5D5-3,BB5D513,[M]Liver cell carcinoma
Malignant neoplasms,BB5D7,BB5D700,[M]Combined hepatocellular carcinoma and cholangiocarcinoma
Malignant neoplasms,BB5D7-1,BB5D711,[M]Hepatocholangiocarcinoma
Malignant neoplasms,BB5D8,BB5D800,"[M]Hepatocellular carcinoma, fibrolamellar"
Malignant neoplasms,Byu11,Byu1100,[X]Other specified carcinomas of liver
Malignant neoplasms,B34z-99,B34z.99,Ca breast - NOS
Malignant neoplasms,B346-99,B346.99,Ca breast - axillary tail
Malignant neoplasms,B35-99,B35..99,Ca breast - male
Malignant neoplasms,B340-99,B340.99,Ca breast - nipple/central
Malignant neoplasms,B343-99,B343.99,"Ca breast-lower,inner quadrant"
Malignant neoplasms,B345-99,B345.99,"Ca breast-lower,outer quadrant"
