Condition,MedCodeId,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Malignant neoplasms,1228537017.0,363407001,1228537017.0,B130-99,B130.99,Ca hepatic flexure - colon
Malignant neoplasms,1228540017.0,363410008,879861000006115.0,B133-99,B133.99,Ca sigmoid colon
Malignant neoplasms,1228542013.0,363413005,1228542013.0,B137-99,B137.99,Ca splenic flexure - colon
Malignant neoplasms,1228538010.0,363408006,1228538010.0,B131-99,B131.99,Ca transverse colon
Malignant neoplasms,6242981000006116.0,363351006,6242981000006116.0,^ESCTMA624298,,Malignant tumour of rectum
Malignant neoplasms,1.1923481000006116e+16,254582000,379088010.0,^ESCT1192348,,Carcinoma of rectum
Malignant neoplasms,1.2724541000006118e+16,663651000000108,1457191000000114.0,^ESCT1272454,,Malignant neoplasm of anus unspecified
Malignant neoplasms,1.190453100000611e+16,254582000,379089019.0,^ESCT1190453,,Rectal carcinoma
Malignant neoplasms,726331000006111.0,363406005,3446619012.0,B13,B13..00,Malignant neoplasm of colon
Malignant neoplasms,725191000006116.0,363407001,482614010.0,B130,B130.00,Malignant neoplasm of hepatic flexure of colon
Malignant neoplasms,721421000006112.0,363408006,482615011.0,B131,B131.00,Malignant neoplasm of transverse colon
Malignant neoplasms,725951000006112.0,363409003,482618013.0,B132,B132.00,Malignant neoplasm of descending colon
Malignant neoplasms,721991000006115.0,363410008,482619017.0,B133,B133.00,Malignant neoplasm of sigmoid colon
Malignant neoplasms,1216464010.0,363350007,1216464010.0,B134,B134.00,Malignant neoplasm of caecum
Malignant neoplasms,380129018.0,255081007,380129018.0,B134-1,B134.11,Carcinoma of caecum
Malignant neoplasms,727281000006117.0,363411007,482621010.0,B135,B135.00,Malignant neoplasm of appendix
Malignant neoplasms,727321000006111.0,363412000,482623013.0,B136,B136.00,Malignant neoplasm of ascending colon
Malignant neoplasms,721821000006114.0,363413005,482625018.0,B137,B137.00,Malignant neoplasm of splenic flexure of colon
Malignant neoplasms,288671018.0,363406005,482611019.0,B13y,B13y.00,Malignant neoplasm of other specified sites of colon
Malignant neoplasms,403682011.0,363406005,482611019.0,B13z,B13z.00,Malignant neoplasm of colon NOS
Malignant neoplasms,573611000006118.0,363406005,482611019.0,B13z-1,B13z.11,Colonic cancer
Malignant neoplasms,288675010.0,187760008,288675010.0,B14,B14..00,"Malignant neoplasm of rectum, rectosigmoid junction and anus"
Malignant neoplasms,722441000006110.0,363414004,482627014.0,B140,B140.00,Malignant neoplasm of rectosigmoid junction
Malignant neoplasms,155488014.0,363351006,482502014.0,B141,B141.00,Malignant neoplasm of rectum
Malignant neoplasms,379088010.0,254582000,379090011.0,B141-1,B141.11,Carcinoma of rectum
Malignant neoplasms,379089019.0,254582000,379090011.0,B141-2,B141.12,Rectal carcinoma
Malignant neoplasms,155076015.0,363352004,482503016.0,B142,B142.00,Malignant neoplasm of anal canal
Malignant neoplasms,380137014.0,363352004,482503016.0,B142-1,B142.11,Anal carcinoma
Malignant neoplasms,174518012.0,363491008,482769017.0,B1420,B142000,Malignant neoplasm of cloacogenic zone
Malignant neoplasms,288685011.0,363490009,482768013.0,B143,B143.00,Malignant neoplasm of anus unspecified
Malignant neoplasms,729581000006111.0,187760008,288675010.0,B14y,B14y.00,"Malig neop other site rectum, rectosigmoid junction and anus"
Malignant neoplasms,720501000006110.0,187760008,288675010.0,B14z,B14z.00,"Malignant neoplasm rectum,rectosigmoid junction and anus NOS"
Malignant neoplasms,841331000006115.0,363508008,1228620018.0,B1z0-1,B1z0.11,Cancer of bowel
Malignant neoplasms,309261000006112.0,74532006,2552865010.0,BBb0-1,BBb0.11,[M]Glioma NOS
Malignant neoplasms,2692069010.0,428061005,2692069010.0,B51,B51..00,Malignant neoplasm of brain
Malignant neoplasms,543111000006111.0,428061005,2692069010.0,B51-1,B51..11,Cerebral tumour - malignant
