Condition,MedCodeId,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Chronic kidney disease,2645965011.0,423062001,2645965011.0,SP07G,SP07G00,Stenosis of arteriovenous dialysis fistula
Chronic kidney disease,1848741000006116.0,33461007,55841017.0,SP0E,SP0E.00,Disorders associated with peritoneal dialysis
Chronic kidney disease,2211311000000116.8,236539007,2211311000000116.8,SP0F,SP0F.00,Haemodialysis first use syndrome
Chronic kidney disease,2211671000000119.2,854161000000102,2211671000000119.2,SP0G,SP0G.00,Anaphylactoid reaction due to haemodialysis
Chronic kidney disease,441151000006115.0,216878005,329026014.0,TA020,TA02000,"Accid cut,puncture,perf,h'ge - kidney dialysis"
Chronic kidney disease,329116017.0,216933008,329116017.0,TA220,TA22000,Failure of sterile precautions during kidney dialysis
Chronic kidney disease,754781000006116.0,116223007,178923014.0,TB11,TB11.00,"Kidney dialysis with complication, without blame"
Chronic kidney disease,176711000006111.0,116223007,178923014.0,TB11-1,TB11.11,"Renal dialysis with complication, without blame"
Chronic kidney disease,460680012.0,251859005,375186018.0,ZV451,ZV45100,[V]Renal dialysis status
Chronic kidney disease,460910019.0,398471000000102,1008471000000116.0,ZV56,ZV56.00,[V]Aftercare involving intermittent dialysis
Chronic kidney disease,460911015.0,410511000000103,1008481000000119.0,ZV560,ZV56000,[V]Aftercare involving extracorporeal dialysis
Chronic kidney disease,1227722017.0,410511000000103,1008481000000119.0,ZV560-1,ZV56011,[V]Aftercare involving renal dialysis NOS
Chronic kidney disease,460913017.0,426351000000102,1008501000000111.0,ZV56y,ZV56y00,[V]Other specified aftercare involving intermittent dialysis
Chronic kidney disease,1227723010.0,426351000000102,1008501000000111.0,ZV56y-1,ZV56y11,[V]Aftercare involving peritoneal dialysis
Chronic kidney disease,460914011.0,426361000000104,1008511000000113.0,ZV56z,ZV56z00,[V]Unspecified aftercare involving intermittent dialysis
Chronic kidney disease,461420012.0,108241001,172680015.0,ZVu3G,ZVu3G00,[X]Other dialysis
